source,label,target
321,Bleeding,330
321,body temperature increased,330
321,coccydynia,338
321,emesis,338
321,coccydynia,341
321,coccydynia,450
321,coccydynia,471
321,coccydynia,472
321,emesis,472
321,coccydynia,475
321,emesis,475
321,body temperature increased,475
321,coccydynia,506
321,Bleeding,506
321,coccydynia,513
321,emesis,513
321,Bleeding,513
321,coccydynia,548
321,body temperature increased,548
321,coccydynia,551
321,Bleeding,551
321,body temperature increased,551
321,coccydynia,554
321,body temperature increased,554
321,coccydynia,577
321,coccydynia,610
321,emesis,324
321,body temperature increased,324
321,emesis,329
321,emesis,347
321,body temperature increased,347
321,emesis,351
321,emesis,360
321,Bleeding,360
321,body temperature increased,360
321,emesis,362
321,emesis,372
321,Bleeding,372
321,body temperature increased,372
321,emesis,375
321,Bleeding,375
321,body temperature increased,375
321,emesis,379
321,body temperature increased,379
321,emesis,392
321,Bleeding,392
321,emesis,393
321,body temperature increased,393
321,emesis,401
321,emesis,414
321,Bleeding,414
321,body temperature increased,414
321,emesis,419
321,body temperature increased,419
321,emesis,428
321,emesis,431
321,Bleeding,431
321,emesis,438
321,body temperature increased,438
321,emesis,449
321,body temperature increased,449
321,emesis,454
321,body temperature increased,454
321,emesis,481
321,emesis,484
321,Bleeding,484
321,body temperature increased,484
321,emesis,488
321,Bleeding,488
321,body temperature increased,488
321,emesis,491
321,body temperature increased,491
321,emesis,494
321,Bleeding,494
321,body temperature increased,494
321,emesis,495
321,Bleeding,495
321,emesis,526
321,body temperature increased,526
321,emesis,537
321,body temperature increased,537
321,emesis,538
321,body temperature increased,538
321,emesis,547
321,Bleeding,547
321,body temperature increased,547
321,emesis,584
321,emesis,598
321,emesis,599
321,emesis,602
321,emesis,614
321,body temperature increased,614
321,emesis,637
321,body temperature increased,637
321,emesis,640
321,emesis,641
321,body temperature increased,641
321,emesis,642
321,Bleeding,369
321,Bleeding,373
321,body temperature increased,373
321,Bleeding,383
321,Bleeding,384
321,Bleeding,394
321,Bleeding,423
321,Bleeding,427
321,Bleeding,483
321,Bleeding,530
321,Bleeding,579
321,Bleeding,597
321,body temperature increased,597
321,Bleeding,604
321,body temperature increased,336
321,body temperature increased,376
321,body temperature increased,399
321,body temperature increased,420
321,body temperature increased,422
321,body temperature increased,432
321,body temperature increased,478
321,body temperature increased,496
321,body temperature increased,499
321,body temperature increased,520
321,body temperature increased,529
321,body temperature increased,532
321,body temperature increased,542
321,body temperature increased,544
321,body temperature increased,615
321,body temperature increased,617
321,body temperature increased,643
322,emesis,615
323,emesis,328
324,emesis,330
324,emesis,335
324,emesis,338
324,emesis,341
324,body temperature increased,341
324,emesis,343
324,body temperature increased,343
324,emesis,346
324,emesis,352
324,Bleeding,352
324,emesis,360
324,body temperature increased,360
324,emesis,362
324,body temperature increased,362
324,emesis,364
324,emesis,365
324,emesis,368
324,emesis,369
324,body temperature increased,369
324,emesis,379
324,Bleeding,379
324,body temperature increased,379
324,emesis,380
324,Bleeding,380
324,emesis,383
324,emesis,384
324,emesis,386
324,Bleeding,386
324,body temperature increased,386
324,emesis,392
324,emesis,395
324,Bleeding,395
324,emesis,399
324,body temperature increased,399
324,emesis,401
324,emesis,412
324,Bleeding,412
324,emesis,414
324,Bleeding,414
324,body temperature increased,414
324,emesis,419
324,emesis,420
324,Bleeding,420
324,body temperature increased,420
324,emesis,421
324,emesis,422
324,body temperature increased,422
324,emesis,423
324,emesis,427
324,body temperature increased,427
324,emesis,428
324,body temperature increased,428
324,emesis,430
324,body temperature increased,430
324,emesis,431
324,body temperature increased,431
324,emesis,436
324,Bleeding,436
324,body temperature increased,436
324,emesis,438
324,body temperature increased,438
324,emesis,440
324,body temperature increased,440
324,emesis,445
324,body temperature increased,445
324,emesis,447
324,emesis,449
324,body temperature increased,449
324,emesis,450
324,body temperature increased,450
324,emesis,454
324,body temperature increased,454
324,emesis,456
324,body temperature increased,456
324,emesis,464
324,emesis,466
324,Bleeding,466
324,emesis,467
324,emesis,472
324,body temperature increased,472
324,emesis,475
324,body temperature increased,475
324,emesis,476
324,body temperature increased,476
324,emesis,481
324,emesis,482
324,body temperature increased,482
324,emesis,483
324,body temperature increased,483
324,emesis,484
324,Bleeding,484
324,body temperature increased,484
324,emesis,485
324,emesis,486
324,Bleeding,486
324,emesis,491
324,emesis,493
324,body temperature increased,493
324,emesis,494
324,Bleeding,494
324,emesis,495
324,Mumps,495
324,Bleeding,495
324,body temperature increased,495
324,emesis,496
324,emesis,497
324,emesis,498
324,Bleeding,498
324,emesis,501
324,emesis,502
324,emesis,505
324,emesis,513
324,body temperature increased,513
324,emesis,515
324,emesis,516
324,emesis,519
324,body temperature increased,519
324,emesis,520
324,Bleeding,520
324,body temperature increased,520
324,emesis,530
324,body temperature increased,530
324,emesis,531
324,body temperature increased,531
324,emesis,532
324,body temperature increased,532
324,emesis,535
324,emesis,537
324,Bleeding,537
324,body temperature increased,537
324,emesis,538
324,body temperature increased,538
324,emesis,541
324,emesis,542
324,Bleeding,542
324,body temperature increased,542
324,emesis,543
324,emesis,545
324,emesis,547
324,emesis,548
324,Bleeding,548
324,emesis,551
324,body temperature increased,551
324,emesis,554
324,Bleeding,554
324,body temperature increased,554
324,emesis,556
324,Bleeding,556
324,emesis,560
324,emesis,562
324,emesis,564
324,emesis,572
324,emesis,580
324,emesis,584
324,body temperature increased,584
324,emesis,586
324,body temperature increased,586
324,emesis,587
324,Bleeding,587
324,emesis,591
324,body temperature increased,591
324,emesis,592
324,emesis,598
324,body temperature increased,598
324,emesis,599
324,body temperature increased,599
324,emesis,600
324,body temperature increased,600
324,emesis,601
324,emesis,610
324,body temperature increased,610
324,emesis,611
324,body temperature increased,611
324,emesis,613
324,emesis,614
324,Bleeding,614
324,body temperature increased,614
324,emesis,615
324,body temperature increased,615
324,emesis,616
324,emesis,617
324,Bleeding,617
324,emesis,619
324,emesis,632
324,emesis,634
324,emesis,642
324,emesis,643
324,body temperature increased,643
324,emesis,376
324,emesis,432
324,body temperature increased,432
324,emesis,573
324,body temperature increased,573
324,emesis,626
324,emesis,627
324,Bleeding,627
324,emesis,629
324,emesis,639
324,Bleeding,639
324,Bleeding,329
324,Bleeding,333
324,body temperature increased,333
324,Bleeding,339
324,Bleeding,351
324,Bleeding,370
324,Bleeding,373
324,body temperature increased,373
324,Bleeding,375
324,Bleeding,378
324,body temperature increased,378
324,Bleeding,394
324,body temperature increased,394
324,Bleeding,407
324,Bleeding,418
324,body temperature increased,418
324,Bleeding,433
324,Bleeding,441
324,body temperature increased,441
324,Bleeding,461
324,Bleeding,463
324,Bleeding,474
324,Bleeding,479
324,Bleeding,488
324,Bleeding,500
324,Bleeding,506
324,Bleeding,510
324,Bleeding,511
324,Bleeding,552
324,body temperature increased,552
324,Bleeding,577
324,body temperature increased,577
324,Bleeding,578
324,body temperature increased,578
324,Bleeding,582
324,Bleeding,590
324,Bleeding,593
324,Bleeding,604
324,body temperature increased,604
324,Bleeding,609
324,body temperature increased,609
324,Bleeding,630
324,Bleeding,631
324,Bleeding,635
324,Bleeding,637
324,Bleeding,641
324,Bleeding,624
324,body temperature increased,327
324,body temperature increased,328
324,body temperature increased,332
324,body temperature increased,361
324,body temperature increased,367
324,body temperature increased,377
324,body temperature increased,381
324,body temperature increased,388
324,body temperature increased,390
324,body temperature increased,397
324,body temperature increased,400
324,body temperature increased,413
324,body temperature increased,415
324,body temperature increased,417
324,body temperature increased,435
324,body temperature increased,437
324,body temperature increased,444
324,body temperature increased,478
324,body temperature increased,489
324,body temperature increased,499
324,body temperature increased,503
324,body temperature increased,504
324,body temperature increased,526
324,body temperature increased,529
324,body temperature increased,533
324,body temperature increased,540
324,body temperature increased,544
324,body temperature increased,555
324,body temperature increased,558
324,body temperature increased,561
324,body temperature increased,567
324,body temperature increased,574
324,body temperature increased,579
324,body temperature increased,594
324,body temperature increased,595
324,body temperature increased,596
324,body temperature increased,602
324,body temperature increased,628
324,body temperature increased,349
324,body temperature increased,589
324,body temperature increased,640
325,emesis,347
325,emesis,537
325,body temperature increased,530
326,emesis,332
326,emesis,428
326,emesis,475
326,emesis,498
326,emesis,554
326,emesis,598
326,emesis,610
326,emesis,627
326,Bleeding,330
326,body temperature increased,330
326,Bleeding,532
326,body temperature increased,532
326,Bleeding,597
326,Bleeding,615
326,body temperature increased,374
326,body temperature increased,412
327,emesis,328
327,body temperature increased,328
327,emesis,330
327,body temperature increased,330
327,emesis,513
327,body temperature increased,513
327,emesis,548
327,body temperature increased,548
327,emesis,606
327,body temperature increased,606
327,Bleeding,440
327,body temperature increased,440
327,Bleeding,456
327,body temperature increased,456
327,Bleeding,613
327,body temperature increased,333
327,body temperature increased,419
327,body temperature increased,472
327,body temperature increased,493
327,body temperature increased,544
327,body temperature increased,552
328,emesis,381
328,body temperature increased,381
328,emesis,396
328,emesis,459
328,emesis,519
328,emesis,564
328,emesis,602
328,emesis,606
328,body temperature increased,606
328,emesis,330
328,body temperature increased,330
328,emesis,335
328,Bleeding,335
328,body temperature increased,335
328,emesis,343
328,emesis,346
328,emesis,347
328,emesis,368
328,emesis,369
328,emesis,373
328,emesis,386
328,body temperature increased,386
328,emesis,389
328,body temperature increased,389
328,emesis,390
328,emesis,414
328,emesis,417
328,body temperature increased,417
328,emesis,427
328,emesis,428
328,emesis,431
328,emesis,432
328,Bleeding,432
328,emesis,433
328,body temperature increased,433
328,emesis,437
328,body temperature increased,437
328,emesis,444
328,body temperature increased,444
328,emesis,450
328,emesis,454
328,Bleeding,454
328,body temperature increased,454
328,emesis,478
328,body temperature increased,478
328,emesis,481
328,body temperature increased,481
328,emesis,498
328,emesis,502
328,emesis,506
328,body temperature increased,506
328,emesis,513
328,Bleeding,513
328,body temperature increased,513
328,emesis,516
328,emesis,526
328,emesis,528
328,body temperature increased,528
328,emesis,531
328,body temperature increased,531
328,emesis,538
328,emesis,543
328,Bleeding,543
328,body temperature increased,543
328,emesis,545
328,emesis,554
328,emesis,555
328,emesis,567
328,emesis,573
328,body temperature increased,573
328,emesis,578
328,body temperature increased,578
328,emesis,579
328,emesis,580
328,body temperature increased,580
328,emesis,583
328,body temperature increased,583
328,emesis,588
328,emesis,597
328,emesis,598
328,emesis,599
328,Bleeding,599
328,body temperature increased,599
328,emesis,601
328,body temperature increased,601
328,emesis,604
328,emesis,613
328,emesis,616
328,emesis,637
328,emesis,640
328,body temperature increased,640
328,emesis,642
328,Bleeding,642
328,Bleeding,620
328,Bleeding,329
328,Bleeding,370
328,Bleeding,385
328,Bleeding,393
328,Bleeding,419
328,Bleeding,421
328,Bleeding,438
328,Bleeding,465
328,Bleeding,476
328,Bleeding,537
328,Bleeding,551
328,Bleeding,553
328,Bleeding,556
328,Bleeding,577
328,Bleeding,591
328,Bleeding,617
328,body temperature increased,424
328,body temperature increased,334
328,body temperature increased,338
328,body temperature increased,362
328,body temperature increased,365
328,body temperature increased,400
328,body temperature increased,418
328,body temperature increased,474
328,body temperature increased,501
328,body temperature increased,503
328,body temperature increased,535
328,body temperature increased,539
328,body temperature increased,547
328,body temperature increased,590
328,body temperature increased,596
328,body temperature increased,600
328,body temperature increased,603
328,body temperature increased,621
329,emesis,332
329,Bleeding,332
329,emesis,335
329,emesis,341
329,emesis,369
329,Bleeding,369
329,body temperature increased,369
329,emesis,383
329,body temperature increased,383
329,emesis,384
329,Bleeding,384
329,emesis,391
329,Bleeding,391
329,emesis,392
329,body temperature increased,392
329,emesis,414
329,Bleeding,414
329,body temperature increased,414
329,emesis,427
329,Bleeding,427
329,body temperature increased,427
329,emesis,435
329,emesis,438
329,emesis,460
329,emesis,471
329,body temperature increased,471
329,emesis,478
329,Bleeding,478
329,body temperature increased,478
329,emesis,483
329,Bleeding,483
329,body temperature increased,483
329,emesis,484
329,emesis,488
329,Bleeding,488
329,body temperature increased,488
329,emesis,493
329,Bleeding,493
329,emesis,494
329,Bleeding,494
329,emesis,500
329,emesis,513
329,body temperature increased,513
329,emesis,516
329,body temperature increased,516
329,emesis,526
329,body temperature increased,526
329,emesis,529
329,Bleeding,529
329,emesis,530
329,emesis,532
329,emesis,547
329,body temperature increased,547
329,emesis,554
329,body temperature increased,554
329,emesis,602
329,Bleeding,602
329,body temperature increased,602
329,emesis,604
329,emesis,330
329,Bleeding,330
329,emesis,336
329,Bleeding,336
329,body temperature increased,336
329,emesis,340
329,emesis,355
329,emesis,370
329,Bleeding,370
329,body temperature increased,370
329,emesis,376
329,body temperature increased,376
329,emesis,394
329,Bleeding,394
329,body temperature increased,394
329,emesis,403
329,emesis,406
329,emesis,412
329,emesis,418
329,Bleeding,418
329,emesis,426
329,emesis,428
329,emesis,431
329,body temperature increased,431
329,emesis,433
329,body temperature increased,433
329,emesis,450
329,Bleeding,450
329,body temperature increased,450
329,emesis,456
329,body temperature increased,456
329,emesis,472
329,body temperature increased,472
329,emesis,475
329,body temperature increased,475
329,emesis,482
329,body temperature increased,482
329,emesis,491
329,body temperature increased,491
329,emesis,496
329,body temperature increased,496
329,emesis,537
329,emesis,538
329,Bleeding,538
329,body temperature increased,538
329,emesis,541
329,body temperature increased,541
329,emesis,542
329,emesis,548
329,emesis,551
329,body temperature increased,551
329,emesis,577
329,emesis,579
329,body temperature increased,579
329,emesis,583
329,body temperature increased,583
329,emesis,585
329,emesis,597
329,Bleeding,597
329,emesis,598
329,body temperature increased,598
329,emesis,610
329,body temperature increased,610
329,emesis,614
329,Bleeding,614
329,emesis,615
329,Bleeding,615
329,emesis,617
329,Bleeding,617
329,body temperature increased,617
329,emesis,626
329,body temperature increased,626
329,emesis,630
329,body temperature increased,630
329,emesis,637
329,emesis,643
329,body temperature increased,643
329,emesis,644
329,body temperature increased,644
329,Bleeding,333
329,Bleeding,352
329,Bleeding,385
329,body temperature increased,385
329,Bleeding,498
329,Bleeding,342
329,Bleeding,441
329,body temperature increased,441
329,Bleeding,479
329,body temperature increased,479
329,Bleeding,489
329,body temperature increased,489
329,Bleeding,596
329,body temperature increased,596
329,Bleeding,616
329,body temperature increased,616
329,Bleeding,624
329,body temperature increased,624
329,Bleeding,627
329,body temperature increased,338
329,body temperature increased,375
329,body temperature increased,381
329,body temperature increased,393
329,body temperature increased,399
329,body temperature increased,495
329,body temperature increased,523
329,body temperature increased,556
329,body temperature increased,339
329,body temperature increased,343
329,body temperature increased,372
329,body temperature increased,373
329,body temperature increased,388
329,body temperature increased,419
329,body temperature increased,440
329,body temperature increased,451
329,body temperature increased,563
329,body temperature increased,588
329,body temperature increased,590
329,body temperature increased,608
329,body temperature increased,613
329,body temperature increased,634
330,coccydynia,338
330,emesis,338
330,Bleeding,338
330,body temperature increased,338
330,coccydynia,341
330,coccydynia,450
330,emesis,450
330,body temperature increased,450
330,coccydynia,471
330,emesis,471
330,Bleeding,471
330,body temperature increased,471
330,coccydynia,472
330,emesis,472
330,body temperature increased,472
330,coccydynia,475
330,emesis,475
330,Bleeding,475
330,body temperature increased,475
330,coccydynia,506
330,emesis,506
330,coccydynia,513
330,emesis,513
330,body temperature increased,513
330,coccydynia,546
330,coccydynia,548
330,emesis,548
330,Mumps,548
330,coccydynia,551
330,coccydynia,554
330,emesis,554
330,Mumps,554
330,Bleeding,554
330,body temperature increased,554
330,coccydynia,567
330,Bleeding,567
330,coccydynia,577
330,emesis,577
330,Bleeding,577
330,body temperature increased,577
330,coccydynia,610
330,emesis,332
330,emesis,333
330,Bleeding,333
330,emesis,340
330,emesis,345
330,emesis,346
330,Bleeding,346
330,body temperature increased,346
330,emesis,352
330,Bleeding,352
330,emesis,362
330,body temperature increased,362
330,emesis,364
330,emesis,365
330,Bleeding,365
330,body temperature increased,365
330,emesis,369
330,Bleeding,369
330,body temperature increased,369
330,emesis,370
330,Bleeding,370
330,body temperature increased,370
330,emesis,372
330,Mumps,372
330,body temperature increased,372
330,emesis,373
330,Bleeding,373
330,emesis,374
330,body temperature increased,374
330,emesis,375
330,Bleeding,375
330,emesis,378
330,Bleeding,378
330,emesis,379
330,body temperature increased,379
330,emesis,381
330,Bleeding,381
330,emesis,383
330,Bleeding,383
330,body temperature increased,383
330,emesis,384
330,Bleeding,384
330,emesis,386
330,body temperature increased,386
330,emesis,389
330,Bleeding,389
330,body temperature increased,389
330,emesis,394
330,Bleeding,394
330,emesis,395
330,Bleeding,395
330,emesis,399
330,emesis,401
330,emesis,403
330,Bleeding,403
330,body temperature increased,403
330,emesis,405
330,emesis,407
330,Bleeding,407
330,emesis,412
330,Bleeding,412
330,body temperature increased,412
330,emesis,414
330,Bleeding,414
330,body temperature increased,414
330,emesis,417
330,emesis,419
330,Bleeding,419
330,emesis,422
330,Bleeding,422
330,body temperature increased,422
330,emesis,428
330,Bleeding,428
330,body temperature increased,428
330,emesis,429
330,body temperature increased,429
330,emesis,430
330,emesis,435
330,emesis,437
330,Bleeding,437
330,emesis,438
330,Bleeding,438
330,body temperature increased,438
330,emesis,440
330,Bleeding,440
330,emesis,449
330,body temperature increased,449
330,emesis,451
330,Bleeding,451
330,emesis,454
330,emesis,457
330,Bleeding,457
330,emesis,464
330,emesis,466
330,body temperature increased,466
330,emesis,468
330,Bleeding,468
330,body temperature increased,468
330,emesis,481
330,emesis,484
330,Bleeding,484
330,body temperature increased,484
330,emesis,488
330,Bleeding,488
330,body temperature increased,488
330,emesis,489
330,body temperature increased,489
330,emesis,493
330,body temperature increased,493
330,emesis,495
330,body temperature increased,495
330,emesis,497
330,body temperature increased,497
330,emesis,500
330,emesis,501
330,emesis,503
330,body temperature increased,503
330,emesis,505
330,body temperature increased,505
330,emesis,515
330,body temperature increased,515
330,emesis,528
330,Bleeding,528
330,body temperature increased,528
330,emesis,532
330,body temperature increased,532
330,emesis,534
330,emesis,535
330,body temperature increased,535
330,emesis,537
330,body temperature increased,537
330,emesis,539
330,body temperature increased,539
330,emesis,541
330,Mumps,541
330,body temperature increased,541
330,emesis,542
330,emesis,543
330,emesis,544
330,Mumps,544
330,body temperature increased,544
330,emesis,545
330,Bleeding,545
330,body temperature increased,545
330,emesis,547
330,Bleeding,547
330,body temperature increased,547
330,emesis,560
330,body temperature increased,560
330,emesis,576
330,emesis,579
330,Bleeding,579
330,body temperature increased,579
330,emesis,580
330,body temperature increased,580
330,emesis,583
330,body temperature increased,583
330,emesis,584
330,body temperature increased,584
330,emesis,586
330,Bleeding,586
330,emesis,590
330,body temperature increased,590
330,emesis,591
330,body temperature increased,591
330,emesis,594
330,Bleeding,594
330,body temperature increased,594
330,emesis,598
330,body temperature increased,598
330,emesis,599
330,body temperature increased,599
330,emesis,600
330,Bleeding,600
330,body temperature increased,600
330,emesis,601
330,Bleeding,601
330,emesis,602
330,emesis,606
330,body temperature increased,606
330,emesis,611
330,Bleeding,611
330,emesis,613
330,Bleeding,613
330,body temperature increased,613
330,emesis,614
330,Bleeding,614
330,body temperature increased,614
330,emesis,615
330,Bleeding,615
330,body temperature increased,615
330,emesis,617
330,Bleeding,617
330,emesis,621
330,Bleeding,621
330,emesis,630
330,emesis,632
330,emesis,633
330,body temperature increased,633
330,emesis,637
330,Bleeding,637
330,emesis,642
330,body temperature increased,642
330,emesis,644
330,Bleeding,644
330,emesis,355
330,Bleeding,355
330,body temperature increased,355
330,emesis,432
330,body temperature increased,432
330,emesis,589
330,body temperature increased,589
330,emesis,627
330,Bleeding,627
330,body temperature increased,627
330,Mumps,426
330,Bleeding,426
330,Mumps,574
330,Bleeding,574
330,body temperature increased,574
330,Bleeding,347
330,Bleeding,348
330,body temperature increased,348
330,Bleeding,351
330,body temperature increased,351
330,Bleeding,360
330,body temperature increased,360
330,Bleeding,361
330,Bleeding,371
330,Bleeding,393
330,Bleeding,400
330,body temperature increased,400
330,Bleeding,409
330,Bleeding,423
330,Bleeding,427
330,Bleeding,433
330,body temperature increased,433
330,Bleeding,442
330,Bleeding,443
330,body temperature increased,443
330,Bleeding,456
330,body temperature increased,456
330,Bleeding,459
330,body temperature increased,459
330,Bleeding,476
330,Bleeding,478
330,Bleeding,482
330,body temperature increased,482
330,Bleeding,483
330,Bleeding,485
330,body temperature increased,485
330,Bleeding,496
330,Bleeding,508
330,Bleeding,510
330,body temperature increased,510
330,Bleeding,516
330,body temperature increased,516
330,Bleeding,519
330,Bleeding,520
330,Bleeding,522
330,body temperature increased,522
330,Bleeding,530
330,Bleeding,531
330,body temperature increased,531
330,Bleeding,533
330,body temperature increased,533
330,Bleeding,538
330,body temperature increased,538
330,Bleeding,562
330,Bleeding,578
330,body temperature increased,578
330,Bleeding,581
330,Bleeding,596
330,Bleeding,604
330,body temperature increased,604
330,Bleeding,608
330,body temperature increased,608
330,Bleeding,636
330,Bleeding,641
330,Bleeding,376
330,body temperature increased,376
330,Bleeding,625
330,body temperature increased,625
330,Bleeding,629
330,Bleeding,640
330,body temperature increased,640
330,body temperature increased,331
330,body temperature increased,335
330,body temperature increased,336
330,body temperature increased,343
330,body temperature increased,354
330,body temperature increased,363
330,body temperature increased,385
330,body temperature increased,390
330,body temperature increased,392
330,body temperature increased,420
330,body temperature increased,434
330,body temperature increased,436
330,body temperature increased,439
330,body temperature increased,441
330,body temperature increased,461
330,body temperature increased,499
330,body temperature increased,502
330,body temperature increased,526
330,body temperature increased,561
330,body temperature increased,575
330,body temperature increased,595
330,body temperature increased,616
330,body temperature increased,643
330,body temperature increased,402
331,emesis,444
331,Bleeding,369
331,Bleeding,428
331,body temperature increased,554
331,body temperature increased,610
332,emesis,333
332,body temperature increased,333
332,emesis,379
332,emesis,384
332,emesis,385
332,emesis,389
332,Bleeding,389
332,body temperature increased,389
332,emesis,409
332,emesis,436
332,body temperature increased,436
332,emesis,438
332,body temperature increased,438
332,emesis,457
332,emesis,468
332,body temperature increased,468
332,emesis,471
332,body temperature increased,471
332,emesis,488
332,Bleeding,488
332,body temperature increased,488
332,emesis,493
332,emesis,494
332,emesis,495
332,body temperature increased,495
332,emesis,497
332,carbuncle,497
332,emesis,500
332,emesis,513
332,Bleeding,513
332,body temperature increased,513
332,emesis,515
332,emesis,516
332,body temperature increased,516
332,emesis,522
332,body temperature increased,522
332,emesis,523
332,Bleeding,523
332,carbuncle,523
332,emesis,532
332,Bleeding,532
332,body temperature increased,532
332,emesis,533
332,emesis,539
332,emesis,555
332,body temperature increased,555
332,emesis,594
332,body temperature increased,594
332,emesis,602
332,body temperature increased,602
332,emesis,336
332,Bleeding,336
332,body temperature increased,336
332,emesis,339
332,body temperature increased,339
332,emesis,346
332,Bleeding,346
332,body temperature increased,346
332,emesis,353
332,body temperature increased,353
332,emesis,355
332,body temperature increased,355
332,emesis,362
332,emesis,368
332,emesis,370
332,Bleeding,370
332,body temperature increased,370
332,emesis,372
332,body temperature increased,372
332,emesis,373
332,Bleeding,373
332,body temperature increased,373
332,emesis,378
332,emesis,394
332,Bleeding,394
332,emesis,403
332,emesis,412
332,body temperature increased,412
332,emesis,423
332,emesis,431
332,Bleeding,431
332,emesis,432
332,Mumps,432
332,Bleeding,432
332,carbuncle,432
332,body temperature increased,432
332,emesis,433
332,body temperature increased,433
332,emesis,440
332,emesis,455
332,body temperature increased,455
332,emesis,489
332,emesis,537
332,Mumps,537
332,body temperature increased,537
332,emesis,544
332,emesis,550
332,Bleeding,550
332,emesis,560
332,emesis,567
332,emesis,573
332,body temperature increased,573
332,emesis,577
332,body temperature increased,577
332,emesis,579
332,emesis,586
332,body temperature increased,586
332,emesis,591
332,Bleeding,591
332,emesis,595
332,emesis,596
332,emesis,597
332,emesis,598
332,body temperature increased,598
332,emesis,599
332,body temperature increased,599
332,emesis,608
332,emesis,613
332,body temperature increased,613
332,emesis,614
332,emesis,617
332,emesis,618
332,Bleeding,618
332,emesis,624
332,emesis,627
332,carbuncle,627
332,emesis,630
332,emesis,637
332,body temperature increased,637
332,emesis,638
332,body temperature increased,638
332,Mumps,338
332,Bleeding,338
332,Mumps,616
332,Bleeding,616
332,body temperature increased,616
332,Bleeding,347
332,Bleeding,383
332,body temperature increased,383
332,Bleeding,393
332,body temperature increased,393
332,Bleeding,427
332,Bleeding,476
332,Bleeding,483
332,body temperature increased,483
332,Bleeding,484
332,Bleeding,498
332,Bleeding,503
332,Bleeding,554
332,Bleeding,556
332,Bleeding,574
332,Bleeding,620
332,Bleeding,343
332,Bleeding,401
332,Bleeding,426
332,Bleeding,603
332,body temperature increased,603
332,Bleeding,626
332,body temperature increased,626
332,Bleeding,634
332,Bleeding,643
332,body temperature increased,643
332,carbuncle,610
332,carbuncle,615
332,body temperature increased,335
332,body temperature increased,351
332,body temperature increased,414
332,body temperature increased,421
332,body temperature increased,424
332,body temperature increased,429
332,body temperature increased,444
332,body temperature increased,465
332,body temperature increased,492
332,body temperature increased,502
332,body temperature increased,508
332,body temperature increased,528
332,body temperature increased,529
332,body temperature increased,530
332,body temperature increased,578
332,body temperature increased,642
332,body temperature increased,345
332,body temperature increased,360
332,body temperature increased,376
332,body temperature increased,419
332,body temperature increased,442
332,body temperature increased,456
332,body temperature increased,506
332,body temperature increased,538
332,body temperature increased,589
332,body temperature increased,590
332,body temperature increased,625
332,body temperature increased,640
333,emesis,341
333,emesis,347
333,emesis,369
333,body temperature increased,369
333,emesis,375
333,body temperature increased,375
333,emesis,381
333,emesis,383
333,emesis,384
333,Bleeding,384
333,emesis,413
333,emesis,420
333,emesis,438
333,emesis,483
333,Bleeding,483
333,body temperature increased,483
333,emesis,488
333,Bleeding,488
333,emesis,495
333,body temperature increased,495
333,emesis,516
333,emesis,528
333,emesis,531
333,body temperature increased,531
333,emesis,593
333,emesis,339
333,emesis,343
333,emesis,355
333,emesis,376
333,emesis,388
333,emesis,406
333,body temperature increased,406
333,emesis,418
333,emesis,419
333,body temperature increased,419
333,emesis,428
333,body temperature increased,428
333,emesis,431
333,body temperature increased,431
333,emesis,440
333,body temperature increased,440
333,emesis,463
333,emesis,479
333,body temperature increased,479
333,emesis,537
333,Bleeding,537
333,emesis,538
333,emesis,543
333,Bleeding,543
333,body temperature increased,543
333,emesis,544
333,Bleeding,544
333,body temperature increased,544
333,emesis,551
333,emesis,583
333,emesis,586
333,emesis,588
333,emesis,589
333,emesis,597
333,body temperature increased,597
333,emesis,613
333,emesis,640
333,Bleeding,393
333,body temperature increased,393
333,Bleeding,399
333,Bleeding,427
333,Bleeding,493
333,body temperature increased,493
333,Bleeding,510
333,Bleeding,525
333,Bleeding,552
333,Bleeding,568
333,Bleeding,336
333,Bleeding,394
333,Bleeding,403
333,Bleeding,472
333,Bleeding,496
333,Bleeding,541
333,body temperature increased,541
333,Bleeding,563
333,Bleeding,579
333,Bleeding,592
333,body temperature increased,592
333,Bleeding,625
333,Bleeding,644
333,body temperature increased,350
333,body temperature increased,354
333,body temperature increased,400
333,body temperature increased,435
333,body temperature increased,436
333,body temperature increased,494
333,body temperature increased,500
333,body temperature increased,507
333,body temperature increased,513
333,body temperature increased,554
333,body temperature increased,556
333,body temperature increased,604
333,body temperature increased,628
333,body temperature increased,642
333,body temperature increased,362
333,body temperature increased,417
333,body temperature increased,432
333,body temperature increased,456
333,body temperature increased,475
333,body temperature increased,548
333,body temperature increased,598
333,body temperature increased,614
333,body temperature increased,615
333,body temperature increased,616
333,body temperature increased,643
334,emesis,385
334,body temperature increased,385
334,emesis,494
334,body temperature increased,494
334,emesis,513
334,emesis,526
334,emesis,604
334,emesis,353
334,body temperature increased,353
334,emesis,426
334,emesis,551
334,body temperature increased,551
334,emesis,577
334,body temperature increased,577
334,emesis,597
334,emesis,598
334,Bleeding,598
334,emesis,626
334,body temperature increased,626
334,emesis,634
334,Bleeding,338
334,Bleeding,375
334,Bleeding,390
334,Bleeding,393
334,Bleeding,483
334,Bleeding,532
334,Bleeding,554
334,body temperature increased,554
334,Bleeding,343
334,Bleeding,431
334,body temperature increased,431
334,Bleeding,456
334,Bleeding,520
334,Bleeding,537
334,Bleeding,548
334,Bleeding,599
